product id;EAN;name;price in CZK;# on stock
16641;8595680569623;Dámský softshellový kabát Hana, černý, L;1790;1
16642;8595680569654;Dámský softshellový kabát Hana, černý, XL;1790;4
16646;8595680569708;Dámský softshellový kabát Hana, fuchsiový, S;1790;3
16647;8595680569692;Dámský softshellový kabát Hana, fuchsiový, M;1790;5
16648;8595680569685;Dámský softshellový kabát Hana, fuchsiový, L;1790;4
16649;8595680569715;Dámský softshellový kabát Hana, fuchsiový, XL;1790;5
16652;8595680569821;Dámský softshellový kabát Hana, petrolejový, S;1790;10
16653;8595680569814;Dámský softshellový kabát Hana, petrolejový, M;1790;6
16654;8595680569807;Dámský softshellový kabát Hana, petrolejový, L;1790;3
16655;8595680569838;Dámský softshellový kabát Hana, petrolejový, XL;1790;6
16658;8595680569883;Dámský softshellový kabát Hana, tmavě modrý, S;1790;10
16659;8595680569876;Dámský softshellový kabát Hana, tmavě modrý, M;1790;4
16660;8595680569869;Dámský softshellový kabát Hana, tmavě modrý, L;1790;6
16661;8595680569890;Dámský softshellový kabát Hana, tmavě modrý, XL;1790;6
16664;8595680569944;Dámský softshellový kabát Hana, trojúhelníky, S;2090;4
16665;8595680569937;Dámský softshellový kabát Hana, trojúhelníky, M;2090;3
16670;8595680569760;Dámský softshellový kabát Hana, mandaly, S;2090;2
16671;8595680569753;Dámský softshellový kabát Hana, mandaly, M;2090;12
16701;8595680570537;Nosící svetr (přední nošení) Elsa, černý, S;1599;14
16702;8595680570520;Nosící svetr (přední nošení) Elsa, černý, M;1599;20
16703;8595680570513;Nosící svetr (přední nošení) Elsa, černý, L;1599;15
16704;8595680570544;Nosící svetr (přední nošení) Elsa, černý, XL;1599;5
16708;8595680570599;Nosící svetr (přední nošení) Elsa, šedý melír, S;1599;14
16709;8595680570582;Nosící svetr (přední nošení) Elsa, šedý melír, M;1599;18
16710;8595680570575;Nosící svetr (přední nošení) Elsa, šedý melír, L;1599;8
16711;8595680570605;Nosící svetr (přední nošení) Elsa, šedý melír, XL;1599;6
16733;8595680570308;Dětské 3/4 legíny s potiskem, 140, č. 605;50;2
16734;8595680570315;Dětské 3/4 legíny s potiskem, 152, č. 606;50;4
16735;8595680570322;Dětské 3/4 legíny s potiskem, 146, č. 607;50;3
16786;8595680571145;Dívčí tunika, krátký rukáv, tyrkysová, 140;80;1
16813;8595680570926;Rukavice bavlněné, dámské, bílé;109;9
16816;8595680570940;Rukavice bavlněné, dětské, bílé;109;10
16819;8595680571527;Jarní/letní dětské softshellové kalhoty, černé 86;483;13
16820;8595680571534;Jarní/letní dětské softshellové kalhoty, černé 92;483;17
16821;8595680571541;Jarní/letní dětské softshellové kalhoty, černé 98;483;16
16822;8595680571459;Jarní/letní dětské softshellové kalhoty, černé 104;483;28
16823;8595680571466;Jarní/letní dětské softshellové kalhoty, černé 110;483;1
16824;8595680571473;Jarní/letní dětské softshellové kalhoty, černé 116;540;9
16825;8595680571480;Jarní/letní dětské softshellové kalhoty, černé 122;540;31
16826;8595680571497;Jarní/letní dětské softshellové kalhoty, černé 128;540;16
16827;8595680571503;Jarní/letní dětské softshellové kalhoty, černé 134;540;14
16828;8595680571510;Jarní/letní dětské softshellové kalhoty, černé 140;540;19
16830;8595680571855;Jarní/letní dětské softshellové kalhoty, šedý melír 86;483;8
16831;8595680571862;Jarní/letní dětské softshellové kalhoty, šedý melír 92;483;15
16832;8595680571879;Jarní/letní dětské softshellové kalhoty, šedý melír 98;483;24
16833;8595680571787;Jarní/letní dětské softshellové kalhoty, šedý melír 104;483;25
16834;8595680571794;Jarní/letní dětské softshellové kalhoty, šedý melír 110;483;9
16835;8595680571800;Jarní/letní dětské softshellové kalhoty, šedý melír 116;540;6
16836;8595680571817;Jarní/letní dětské softshellové kalhoty, šedý melír 122;540;31
16837;8595680571824;Jarní/letní dětské softshellové kalhoty, šedý melír 128;540;14
16838;8595680571831;Jarní/letní dětské softshellové kalhoty, šedý melír 134;540;14
16839;8595680571848;Jarní/letní dětské softshellové kalhoty, šedý melír 140;540;14
16841;8595680571749;Jarní/letní dětské softshellové kalhoty, růžové 86;483;12
16842;8595680571756;Jarní/letní dětské softshellové kalhoty, růžové 92;483;13
16843;8595680571763;Jarní/letní dětské softshellové kalhoty, růžové 98;483;29
16844;8595680571671;Jarní/letní dětské softshellové kalhoty, růžové 104;483;30
16845;8595680571688;Jarní/letní dětské softshellové kalhoty, růžové 110;483;11
16846;8595680571695;Jarní/letní dětské softshellové kalhoty, růžové 116;540;10
16847;8595680571701;Jarní/letní dětské softshellové kalhoty, růžové 122;540;13
16848;8595680571718;Jarní/letní dětské softshellové kalhoty, růžové 128;540;14
16849;8595680571725;Jarní/letní dětské softshellové kalhoty, růžové 134;540;10
16850;8595680571732;Jarní/letní dětské softshellové kalhoty, růžové 140;540;13
16852;8595680571633;Jarní/letní dětské softshellové kalhoty, modré 86;483;12
16853;8595680571640;Jarní/letní dětské softshellové kalhoty, modré 92;483;15
16854;8595680571657;Jarní/letní dětské softshellové kalhoty, modré 98;483;9
16855;8595680571565;Jarní/letní dětské softshellové kalhoty, modré 104;483;30
16856;8595680571572;Jarní/letní dětské softshellové kalhoty, modré 110;483;9
16857;8595680571589;Jarní/letní dětské softshellové kalhoty, modré 116;540;6
16858;8595680571596;Jarní/letní dětské softshellové kalhoty, modré 122;540;12
16859;8595680571602;Jarní/letní dětské softshellové kalhoty, modré 128;540;10
16860;8595680571619;Jarní/letní dětské softshellové kalhoty, modré 134;540;12
16861;8595680571626;Jarní/letní dětské softshellové kalhoty, modré 140;540;15
16863;8595680571312;Dětské kalhoty baggy, lehké, oranžové-pruhy 62;165;10
16864;8595680571329;Dětské kalhoty baggy, lehké, oranžové-pruhy 68;165;10
16865;8595680571336;Dětské kalhoty baggy, lehké, oranžové-pruhy 74;165;10
16866;8595680571343;Dětské kalhoty baggy, lehké, oranžové-pruhy 80;165;8
16867;8595680571350;Dětské kalhoty baggy, lehké, oranžové-pruhy 86;165;10
16868;8595680571367;Dětské kalhoty baggy, lehké, oranžové-pruhy 92;165;9
16869;8595680571374;Dětské kalhoty baggy, lehké, oranžové-pruhy 98;165;10
16870;8595680571299;Dětské kalhoty baggy, lehké, oranžové-pruhy 104;165;6
16871;8595680571305;Dětské kalhoty baggy, lehké, oranžové-pruhy 110;165;7
16883;8595680571916;Dětské kalhoty baggy, lehké, oranžové-pruhy 116;165;9
16873;8595680571213;Dětské kalhoty baggy, lehké, lentilky na modré 62;205;5
16874;8595680571220;Dětské kalhoty baggy, lehké, lentilky na modré 68;205;6
16875;8595680571237;Dětské kalhoty baggy, lehké, lentilky na modré 74;205;8
16876;8595680571244;Dětské kalhoty baggy, lehké, lentilky na modré 80;205;9
16877;8595680571251;Dětské kalhoty baggy, lehké, lentilky na modré  86;205;5
16878;8595680571268;Dětské kalhoty baggy, lehké, lentilky na modré 92;205;10
16879;8595680571275;Dětské kalhoty baggy, lehké, lentilky na modré 98;205;8
16880;8595680571190;Dětské kalhoty baggy, lehké, lentilky na modré 104;205;8
16881;8595680571206;Dětské kalhoty baggy, lehké, lentilky na modré 110;205;9
16882;8595680571909;Dětské kalhoty baggy, lehké, lentilky na modré 116;205;9
17092;8595680573415;Dětské kalhoty baggy, lehké, lentilky na modré 122;235;8
17107;8595680573422;Dětské kalhoty baggy, lehké, lentilky na modré 128;235;10
12697;8595680542343;Dámské tričko Brigita, dlouhý rukáv, bordo, S/M;391;13
12698;8595680542336;Dámské tričko Brigita, dlouhý rukáv, bordo, M/L;391;31
12699;8595680542329;Dámské tričko Brigita, dlouhý rukáv, bordo, L/XL;391;14
16887;8595680572081;ZAPŮJČENÍ rostoucího nosítka JONÁŠ NEW 30,-Kč/den (VRATNÁ ZÁLOHA);3390;1
16890;8595680572173;Bavlněný úplet s elastanem, digitální potisk ZELENÝ MASKÁČ, 1 metr, 185gr/m2;335
16891;8595680572159;Bavlněný úplet s elastanem, digitální potisk RŮŽOVÝ MASKÁČ, 1 metr, 185gr/m2;335
16892;8595680572197;Bavlněný úplet s elastanem, digitální potisk PLAMEŇÁCI, 1 metr, 185gr/m2;335
16894;8595680572142;Bavlněný úplet s elastanem, digitální potisk RŮŽOVÉ FLEKY, 1 metr, 185gr/m2;335
16895;8595680572135;Bavlněný úplet s elastanem, digitální potisk LENTILKY NA MODRÉ, 1 metr, 185gr/m2;335
16896;8595680572180;Bavlněný úplet s elastanem, digitální potisk MODRÝ S PUNTÍKY, 1 metr, 185gr/m2;335
16897;8595680572203;Bavlněný úplet s elastanem, digitální potisk ŠEDÝ S PUNTÍKY, 1 metr, 185gr/m2;335
16898;8595680572098;Bavlněný úplet s elastanem, digitální potisk FIALOVÁ KOLA, 1 metr, 165gr/m2;200
16899;8595680572104;Bavlněný úplet s elastanem, digitální potisk RŮŽOVÝ, ČERNÝ, ŠEDÝ, 1 metr, 165gr/m2;200
16900;8595680572111;Bavlněný úplet s elastanem, digitální potisk TYRKYSOVÉ VLNY, 1 metr, 165gr/m2;200
16901;8595680572128;Bavlněný úplet s elastanem, digitální potisk ČERNÝ, TMAVÝ TYRKYS, ŠEDÝ, 1 metr, 165gr/m2;200
16902;8595680572210;Bavlněná teplákovina s elastanem, 1 metr, 240gr/m2, černá;215
16903;8595680572234;Bavlněná teplákovina s elastanem, 1 metr, 240gr/m2, potisk zelený maskáč;335
16904;8595680572227;Bavlněná teplákovina s elastanem, 1 metr, 240gr/m2, potisk růžový maskáč;335
16905;8595680572241;Bavlněná teplákovina s elastanem, 1 metr, 240gr/m2, potisk plameňáci;335
16906;8595680572258;Počesaná bavlněná teplákovina s elastanem, 1 metr, 280gr/m2, růžová;170
16917;8595680572036;Bavlněné froté, nebělené /  nebarvené;349
16918;8595680572029;Bavlněné froté, modré;349
16919;8595680572043;Bavlněné froté, zelené;349
16920;8595680572050;Bavlněné froté, žlutooranžové;349
16921;8595680572548;Zip 90cm kostěný, černá+bronz;22;17
16922;8595680572555;Zip 90cm spirálový, černý, stříbrný jezdec;22;2
16923;8595680572470;Zip 70cm spirálový, modrý;17;18
16924;8595680572449;Zip 70cm kostěný, černý;17;28
16927;8595680572319;Zip 200cm spirálový, černý, oboustranný jezdec;40;68
16928;8595680572371;Zip 60cm spirálový, černý, oboustranný zlatý jezdec;15;214
16929;8595680572357;Zip 50cm kostěný, černá+bronz;15;70
16930;8595680572265;Zip 105cm kostěný, černá+bronz;25;29
16932;8595680572531;Zip 85cm kostěný, černý;22;4
16933;8595680572388;Zip 60cm spirálový, šedý;15;46
16934;8595680572326;Zip 40cm kostěný, černá+bronz;10;64
16935;8595680572432;Zip 70cm kostěný, černý+bronz;17;4
16936;8595680572456;Zip 70cm spirálový, černý;17;3
16937;8595680572289;Zip 115cm kostěný, černá+bronz;28;1
16938;8595680572333;Zip 45cm kostěný, černá+bronz;10;5
16939;8595680572340;Zip 47cm kostěný, černá+bronz;10;1
16940;8595680572364;Zip 55cm spirálový, černý, oboustranný zlatý jezdec;15;43
16941;8595680572517;Zip 80cm spirálový, modrý;30;14
16942;8595680572494;Zip 80cm spirálový, černý;30;2
16944;8595680572401;Zip 64cm spirálový, šedý, voděodolný;30;2
16945;8595680572395;Zip 64cm spirálový, béžový, voděodolný;30;3
16946;8595680572425;Zip 65cm spirálový, červený, voděodolný;30;4
16948;8595680572296;Zip 130cm spirálový, černý;30;1
16950;8595680572500;Zip 80cm spirálový, červený;30;7
16951;8595680572418;Zip 65cm spirálový, černý;15;4
16954;8595680572562;Látková plena PASTELKA, bavlněná, UNI velikost, 2. jakost č. 626;250;1
16964;8595680572692;Softshellová nosící bunda Alva, černá a trojúhelníky, XL;2540;1
16968;8595680572807;Softshellová nosící bunda Alva, fuchsiová a trojúhelníky, S;2540;22
16971;8595680572814;Softshellová nosící bunda Alva, fuchsiová a trojúhelníky, XL;2540;1
16974;8595680572913;Softshellová nosící bunda Alva, petrolejová a mandaly, S;2540;21
16975;8595680572906;Softshellová nosící bunda Alva, petrolejová a mandaly, M;2540;1
16976;8595680572890;Softshellová nosící bunda Alva, petrolejová a mandaly, L;2540;4
16977;8595680572920;Softshellová nosící bunda Alva, petrolejová a mandaly, XL;2540;1
16980;8595680573033;Softshellová nosící bunda Alva, tmavě modrá a mandaly, S;2540;3
16981;8595680573026;Softshellová nosící bunda Alva, tmavě modrá a mandaly, M;2540;2
16983;8595680573040;Softshellová nosící bunda Alva, tmavě modrá a mandaly, XL;2540;2
17008;8595680573149;Zip 69cm kostěný, černý+bronz;17;1
17009;8595680573163;Zip 70cm kostěný, černý, oboustranný jezdec;17;1
17010;8595680573187;Zip 85cm spirálový, černý, oboustranný jezdec;22;1
17011;8595680573170;Zip 70cm spirálový, čokoládový, voděodolný;30;1
17012;8595680573125;Zip 55cm spirálový, béžový;15;1
17013;8595680573118;Zip 30cm spirálový, černý;10;1
17014;8595680573095;Zip 16cm spirálový, modrý;10;1
17016;8595680573101;Zip 20cm spirálový, černá+stříbrná;10;1
17017;8595680573132;Zip 61cm spirálový, červený, voděodolný, neukončený;20;1
17018;8595680573200;Dámský softshellový kabát, S, 2. jakost č. 632;1290;1
17019;8595680573217;Dámský softshellový kabát, S, 2. jakost č. 633;1290;1
17020;8595680573941;Bio-dámské tričko, dl. rukáv, hnedé, M;200;6
17021;8595680573958;Bio-dámské tričko, dl. rukáv, hnedé, XS;200;9
17023;8595680573910;Bio-dámské tričko, dl. rukáv, fialové, M;200;3
17024;8595680573934;Bio-dámské tričko, dl. rukáv, hnědé-kytka, XS;200;3
17025;8595680573965;Bio-dámské tričko, dl. rukáv, zelené-kytka, XS;200;1
17031;8595680573897;Bio-kojenecké body, kr. rukáv, béžové, 74;150;1
17051;8595680573903;Bio-kojenecké body, kr. rukáv, béžové, 86;150;3
17035;8595680574061;Bio-kojenecké tepláky, fialové, 56;80;7
17036;8595680574078;Bio-kojenecké tepláky, fialové, 62;80;1
17038;8595680574047;Bio-kojenecké tepláky, béžové, 56;80;1
17043;8595680574085;Bio-kojenecké tepláky, hnědé, 56;80;2
17044;8595680574092;Bio-kojenecké tepláky, petrolejové, 56;80;1
17045;8595680574009;Bio-šátek na hlavu, béžový, S;80;1
17046;8595680574016;Bio-šátek na hlavu, hnědý, S;80;1
17047;8595680574023;Bio-šátek na hlavu, zelený, S;80;4
17048;8595680573996;Bio-dětské tričko, dl. rukáv, fialové, 62;80;3
17055;8595680573989;Bio-kojenecký kabátek, petrolejový, 56;150;1
17056;8595680573224;Dětská softshellová bunda, 122, 2. jakost č. 634;690;1
17057;8595680573231;Dámské tričko,dl. rukáv, fialové, S, 2. jakost č. 635;150;1
17118;8595680573286;Těhotenské turecké kalhoty, M/L, 2. jakost č. 640;414;1
17128;None;Látková plena PASTELKA, bavlněná, UNI velikost, 2. jakost č. 650;250;1
17129;8595680573385;Kojenecké zavinovací body, 74, 2. jakost č. 651;165;1
17131;8595680573392;Těhotenská a nosící bunda Stella 2, L/XL, 2. jakost č. 652;990;1
17109;8595680574115;Dámské kalhoty s knoflíky Karin, černé, 38;1290;6
17110;8595680574122;Dámské kalhoty s knoflíky Karin, černé, 40;1290;3
17112;8595680574146;Dámské kalhoty s knoflíky Karin, černé, 44;1290;4
17113;8595680574153;Dámské kalhoty s knoflíky Karin, černé, 46;1290;1
3761;8595680574405;Lněné dámské kalhoty, i pro těhotné, světlý melír, vel.S, vnitřní délka nohavice 82cm;630;1
3773;8595680574429;Lněné dámské kalhoty, i pro těhotné, světlý melír, vel.XXL, vnitřní délka nohavice 82cm;630;4
3212;8595680574269;Lněné dámské kalhoty, i pro těhotné, černé, vel. S, vnitřní délka nohavice 82cm;630;2
3221;8595680574276;Lněné dámské kalhoty, i pro těhotné, černé, vel. XL, vnitřní délka nohavice 82cm;630;1
17136;None;Těhotenské riflové kalhoty, 38;600;1
17137;None;Těhotenské riflové kalhoty, 38 ;600;2
17138;None;Těhotenská riflová sukně, 36;150;1
17139;None;Těhotenská sukně Monika, 36;150;1
17140;None;Těhotenské softshellové kalhoty, 36;600;2
17141;None;Těhotenské riflové kalhoty, 36;600;1
17142;None;Těhotenské kalhoty, 36;600;1
17144;None;Novorozenecká čepice, béžová;50;26
17148;None;Kojící tričko Lea, M/L, 2. jakost č. 656;298;1
17152;None;Dětské softshellové kalhoty, 104, 2. jakost č. 659;383;1
17153;None;Nosící kabát Alva, S, 2. jakost č. 660;2240;2
17156;None;Těhotenské softshellové kalhoty, 38, č.1;890;2
17158;None;Těhotenské softshellové kalhoty, 38, č.5;890;1
17159;None;Těhotenské softshellové kalhoty, 38, č.6;890;1
17160;None;Těhotenské softshellové kalhoty, 38, č.7;890;1
17161;None;Jarní/letní těhotenské softshellové kalhoty, 38;890;1
17165;None;Kojenecké capáčky, fleece, TMM/CER, 18-24M;300;1
17167;None;Kojenecké capáčky, fleece, FUCH/SED, 18-24M;300;1
17168;None;Kojenecké capáčky, fleece, FUCH/CER, 18-24M;300;1
17169;None;Kojenecké capáčky, fleece, FUCH/CYK, 18-24M;300;1
17170;None;Kojenecké capáčky, fleece, FUCH/TMM, 6-12M;300;1
